Flight time,Location,Aircraft name,Task Type,Sprayed area,Total Amount(L/Kg),Flight duration(min:sec),Crop,Pliot Name,Team Name,Field Name,Serial Number,Starting Battery Level,Ending Battery Level,Battery SN,source_file
2024-11-09 06:59:33-07:01:19,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.95,2.35,01:46,other,UTPL,default team,,R0863882669,49.0,37.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-09 06:58:14-06:58:31,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.86,1.24,00:16,other,UTPL,default team,,R0803815028,59.0,57.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-09 06:22:34-06:24:02,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.47,2.46,01:28,other,UTPL,default team,,R0002913148,48.0,40.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-09 06:20:04-06:22:03,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.63,9.33,01:58,other,UTPL,default team,,R8518356181,67.0,52.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-09 06:04:13-06:05:03,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.14,0.43,00:50,other,UTPL,default team,,R7837589583,36.0,32.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-09 05:53:35-05:54:39,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.38,1.18,01:03,other,UTPL,default team,,R7597319019,50.0,44.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 17:21:46-17:23:49,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.33,7.17,02:03,other,UTPL,default team,,R7296980814,23.0,9.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 17:19:08-17:19:42,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.28,0.49,00:34,other,UTPL,default team,,R7236913173,49.0,42.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 17:16:11-17:17:26,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.48,1.36,01:14,other,UTPL,default team,,R7056710250,56.0,49.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 16:57:02-16:58:40,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.39,3.67,01:38,other,UTPL,default team,,R6856484780,47.0,37.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 16:54:11-16:54:33,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.91,1.07,00:21,other,UTPL,default team,,R6816439686,69.0,66.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 16:51:07-16:52:05,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.84,1.02,00:58,other,UTPL,default team,,R6776394592,100.0,88.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 16:46:36-16:47:56,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.72,2.59,01:19,other,UTPL,default team,,R6636236763,41.0,33.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 16:44:15-16:44:47,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.51,1.01,00:31,other,UTPL,default team,,R6596191669,59.0,55.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 16:40:07-16:41:02,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.95,1.17,00:55,other,UTPL,default team,,R6536124028,98.0,88.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 16:35:51-16:37:19,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.97,1.93,01:27,other,UTPL,default team,,R6155695635,37.0,28.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 16:18:25-16:19:37,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.27,1.16,01:11,other,UTPL,default team,,R5855357430,14.0,6.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 07:12:31-07:16:37,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.98,18.48,04:06,other,UTPL,default team,,R5474929037,68.0,31.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 07:06:56-07:10:42,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.9,19.15,03:46,other,UTPL,default team,,R5354793755,99.0,68.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 06:51:11-06:54:40,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.3,11.53,03:29,other,UTPL,default team,,R5234658473,54.0,27.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 06:42:53-06:44:16,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.43,3.1,01:22,other,UTPL,default team,,R5074478097,49.0,40.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 06:19:51-06:24:39,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.28,18.85,04:48,other,UTPL,default team,,R4794162439,100.0,54.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 06:16:14-06:16:22,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.21,0.57,00:07,other,UTPL,default team,,R4674027157,20.0,19.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-08 06:04:45-06:06:05,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.31,1.42,01:19,other,UTPL,default team,,R4373688952,20.0,11.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 16:43:34-16:45:39,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.82,3.17,02:04,other,UTPL,default team,,R3993260559,47.0,35.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 16:42:33-16:42:51,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.7,1.08,00:17,other,UTPL,default team,,R3933192918,55.0,52.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 16:25:24-16:27:17,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.0,1.66,01:53,other,UTPL,default team,,R3572787072,29.0,17.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 16:23:00-16:23:14,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.5,1.07,00:13,other,UTPL,default team,,R3512719431,46.0,45.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 16:21:50-16:22:05,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.52,1.01,00:14,other,UTPL,default team,,R3472674337,56.0,54.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 16:20:34-16:20:46,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.35,0.79,00:11,other,UTPL,default team,,R3432629243,68.0,66.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 16:14:10-16:15:35,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.41,0.45,01:25,other,UTPL,default team,,R2992133209,22.0,14.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 16:06:30-16:07:12,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.52,0.75,00:42,other,UTPL,default team,,R2851975380,98.0,90.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 15:49:21-15:50:28,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.17,0.41,01:06,other,UTPL,default team,,R2531614628,31.0,24.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 07:45:40-07:47:32,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.67,9.04,01:52,other,UTPL,default team,,R1750735295,23.0,11.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 07:44:29-07:44:50,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.47,1.82,00:20,other,UTPL,default team,,R1670645107,33.0,30.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 07:43:11-07:43:39,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.15,3.87,00:27,other,UTPL,default team,,R1610577466,45.0,40.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 07:41:50-07:42:08,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.52,1.69,00:17,other,UTPL,default team,,R1570532372,59.0,55.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 07:40:41-07:40:56,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.61,1.1,00:14,other,UTPL,default team,,R1530487278,71.0,69.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 07:19:05-07:21:07,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.65,8.59,02:01,other,UTPL,default team,,R0909788321,66.0,54.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-07 06:47:41-06:49:25,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.6,7.35,01:44,other,UTPL,default team,,R0549382475,49.0,36.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 07:35:01-07:36:36,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.42,6.08,01:35,other,UTPL,default team,,R8323991269,14.0,3.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 07:29:35-07:29:48,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.54,0.91,00:12,other,UTPL,default team,,R8223878534,72.0,69.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 07:27:36-07:28:08,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.56,0.39,00:32,other,UTPL,default team,,R8123765799,99.0,92.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 07:13:21-07:15:28,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.59,9.09,02:06,other,UTPL,default team,,R7903517782,50.0,35.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 07:12:05-07:12:24,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.6,1.45,00:18,other,UTPL,default team,,R7863472688,62.0,58.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 07:10:48-07:11:05,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.61,1.77,00:16,other,UTPL,default team,,R7803405047,74.0,71.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 07:08:31-07:09:49,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.89,4.05,01:18,other,UTPL,default team,,R7743337406,100.0,85.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 07:05:13-07:06:24,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.1,2.21,01:11,other,UTPL,default team,,R7503066842,43.0,35.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 06:41:46-06:43:57,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.43,10.62,02:11,other,UTPL,default team,,R7322863919,61.0,47.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 06:40:20-06:40:46,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.85,0.97,00:25,other,UTPL,default team,,R7282818825,73.0,69.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 06:39:15-06:39:36,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.82,1.25,00:20,other,UTPL,default team,,R7222751184,83.0,79.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 06:16:06-06:17:28,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.33,6.11,01:22,other,UTPL,default team,,R6762232603,22.0,13.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 06:15:15-06:15:30,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.62,1.19,00:14,other,UTPL,default team,,R6722187509,30.0,27.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 06:14:19-06:14:34,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.64,1.47,00:14,other,UTPL,default team,,R6662119868,39.0,36.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-06 05:52:11-05:55:29,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.78,12.34,03:18,other,UTPL,default team,,R5921285629,41.0,14.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-05 07:45:27-07:47:16,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.23,3.25,01:48,other,UTPL,default team,,R5400699407,45.0,34.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-05 07:39:00-07:40:42,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.63,8.87,01:42,other,UTPL,default team,,R5200473937,100.0,82.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-05 07:35:15-07:36:53,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.46,1.97,01:37,other,UTPL,default team,,R4659865168,40.0,29.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-05 07:31:02-07:31:29,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.63,3.22,00:26,other,UTPL,default team,,R4599797527,71.0,67.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-05 07:28:18-07:29:26,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.29,5.81,01:08,other,UTPL,default team,,R4539729886,100.0,87.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-05 07:12:53-07:15:59,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.81,13.97,03:05,other,UTPL,default team,,R3778873100,48.0,27.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-05 07:11:34-07:11:49,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.96,1.4,00:14,other,UTPL,default team,,R3738828006,59.0,57.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-05 06:32:49-06:34:53,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.5,8.7,02:04,other,UTPL,default team,,R2577520280,48.0,34.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-05 06:28:22-06:32:15,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.37,25.17,03:53,other,UTPL,default team,,R2497430092,100.0,53.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-05 06:24:30-06:25:16,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.0,0.14,00:45,other,UTPL,default team,,R2177069340,25.0,21.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-05 06:03:48-06:04:58,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.36,2.95,01:10,other,UTPL,default team,,R1336122366,50.0,43.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-04 08:02:40-08:07:21,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.0,20.05,04:41,other,UTPL,default team,,R0615310674,100.0,56.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-04 07:04:07-07:05:44,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.84,2.66,01:36,other,UTPL,default team,,R7689130323,67.0,55.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-04 06:35:00-06:36:24,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.86,2.75,01:24,other,UTPL,default team,,R7228611742,70.0,61.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-03 07:35:48-07:37:50,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.56,3.36,02:01,other,UTPL,default team,,R6367642221,29.0,15.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-03 06:12:26-06:14:33,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.56,9.63,02:07,other,UTPL,default team,,R5186311948,48.0,32.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-11-01 06:28:24-06:30:02,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.0,6.13,01:38,other,UTPL,default team,,R4705770820,50.0,40.0,,MKAVI1 T40 RPU028B_NOV_2024_ManualMode__flight_record.csv
2024-03-30 08:05:49-08:07:13,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.05,5.16,01:24,other,UTPL,default team,,R8019708139,23.0,14.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-30 08:02:38-08:03:08,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.71,2.73,00:29,other,UTPL,default team,,R7919595404,50.0,45.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-30 08:01:36-08:02:08,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.75,3.71,00:31,other,UTPL,default team,,R7859527763,60.0,54.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-30 08:00:30-08:01:01,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.56,1.66,00:30,other,UTPL,default team,,R7799460122,72.0,66.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-30 07:58:01-07:58:37,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.03,0.03,00:36,other,UTPL,default team,,R7719369934,99.0,93.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-30 07:44:59-07:46:26,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.41,3.38,01:26,other,UTPL,default team,,R7659302293,66.0,57.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-30 07:18:39-07:20:20,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.52,9.38,01:41,other,UTPL,default team,,R7278873900,55.0,43.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-30 07:17:11-07:17:42,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.79,1.49,00:30,other,UTPL,default team,,R7198783712,68.0,63.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-30 07:15:35-07:16:09,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.79,1.0,00:33,other,UTPL,default team,,R7118693524,84.0,78.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-30 07:01:48-07:04:01,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.63,5.15,02:12,other,UTPL,default team,,R7058625883,51.0,37.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-28 07:23:37-07:27:16,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.48,18.9,03:39,other,UTPL,default team,,R6618129849,100.0,72.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-28 07:12:26-07:15:01,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.6,13.49,02:34,other,UTPL,default team,,R6578084755,46.0,26.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-28 07:07:46-07:11:14,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.52,17.31,03:28,other,UTPL,default team,,R6538039661,100.0,58.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-28 07:02:18-07:05:21,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.87,15.55,03:02,other,UTPL,default team,,R6518017114,38.0,14.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-28 01:23:37-01:25:07,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.54,5.21,01:29,other,UTPL,default team,,R6337814191,57.0,46.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-28 01:19:01-01:19:54,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.42,1.93,00:53,other,UTPL,default team,,R6297769097,100.0,91.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-28 01:04:44-01:05:58,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.13,2.18,01:13,other,UTPL,default team,,R6097543627,25.0,16.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-27 22:07:08-22:08:34,"Valencia-Lantapan Road, San Carlos, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,3.51,3.27,01:26,other,UTPL,default team,,R5737137781,60.0,51.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-27 21:51:08-21:51:58,"Valencia-Lantapan Road, San Carlos, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,0.02,0.09,00:49,other,UTPL,default team,,R5576957405,25.0,19.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-27 18:15:18-18:17:48,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.57,13.04,02:30,other,UTPL,default team,,R5121739246,52.0,35.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-27 18:14:09-18:14:45,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.38,2.0,00:35,other,UTPL,default team,,R5081694152,63.0,57.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-27 18:12:39-18:13:17,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.57,2.72,00:37,other,UTPL,default team,,R5021626511,78.0,72.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-27 18:10:39-18:11:57,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.41,2.74,01:18,other,UTPL,default team,,R4981581417,100.0,86.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
2024-03-27 18:05:54-18:07:25,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.24,6.42,01:31,other,UTPL,default team,,R4961558870,28.0,17.0,,MKAVI1 T40 RPU028B_MAR_2024_ManualMode__flight_record.csv
