Flight time,Location,Aircraft name,Task Type,Sprayed area,Total Amount(L/Kg),Flight duration(min:sec),Crop,Pliot Name,Team Name,Field Name,Serial Number,Starting Battery Level,Ending Battery Level,Battery SN,source_file
2024-09-18 15:47:51-15:49:48,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.7,1.88,1:56,other,UTPL,default team,,R5065877540,45,33,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 15:57:22-15:59:33,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.66,2.07,2:11,other,UTPL,default team,,R5386238292,100,71,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 15:59:33-16:01:36,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.33,4.25,2:02,other,UTPL,default team,,R5406260839,71,49,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 16:01:36-16:03:19,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.29,3.31,1:42,other,UTPL,default team,,R5426283386,49,36,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 16:03:19-16:05:07,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.98,2.08,1:48,other,UTPL,default team,,R5446305933,36,25,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 16:16:21-16:18:49,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.84,3.35,2:28,other,UTPL,default team,,R5626508856,100,70,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 16:18:49-16:20:44,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.88,3.29,1:54,other,UTPL,default team,,R5666553950,70,50,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 16:20:44-16:22:33,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.11,4.04,1:48,other,UTPL,default team,,R5686576497,50,37,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 16:27:57-16:29:36,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.16,2.9,1:38,other,UTPL,default team,,R5946869608,80,64,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 16:29:36-16:31:12,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.93,2.73,1:35,other,UTPL,default team,,R5966892155,64,50,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 16:31:12-16:33:46,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.6,2.17,2:33,other,UTPL,default team,,R6026959796,50,33,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 16:50:06-16:52:13,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.99,1.4,2:07,other,UTPL,default team,,R6267230360,100,75,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 16:52:13-16:53:25,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.85,2.01,1:11,other,UTPL,default team,,R6287252907,75,61,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 16:53:25-16:54:37,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.71,1.66,1:11,other,UTPL,default team,,R6327298001,61,48,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 16:54:37-16:56:02,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.23,1.85,1:24,other,UTPL,default team,,R6347320548,48,36,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 16:56:02-16:58:03,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.57,2.78,2:00,other,UTPL,default team,,R6387365642,36,20,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 17:00:07-17:02:43,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.37,3.03,2:36,other,UTPL,default team,,R6807839129,100,74,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-18 17:02:43-17:04:33,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.53,4.55,1:49,other,UTPL,default team,,R6847884223,74,61,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 06:09:56-06:15:15,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,16.45,7.47,5:19,other,UTPL,default team,,R7388492992,98,49,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 06:17:42-06:24:11,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,20.71,17.64,6:29,other,UTPL,default team,,R7528650821,100,35,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 06:26:23-06:32:57,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,19.68,14.91,6:34,other,UTPL,default team,,R7748898838,100,35,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 06:36:31-06:42:56,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,21.78,16.54,6:25,other,UTPL,default team,,R7969146855,100,24,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 06:53:57-07:00:51,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,17.66,13.9,6:54,other,UTPL,default team,,R8149349778,99,33,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 07:02:56-07:09:35,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,18.78,13.18,6:39,other,UTPL,default team,,R8309530154,100,34,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 07:11:45-07:18:29,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,13.3,9.74,6:44,other,UTPL,default team,,R8509755624,100,43,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 16:07:14-16:09:41,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.03,2.64,2:27,other,UTPL,default team,,R0294650796,99,70,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 16:09:41-16:11:33,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.42,3.3,1:51,other,UTPL,default team,,R0314673343,70,53,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 16:11:33-16:12:57,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.62,3.8,1:23,other,UTPL,default team,,R0354718437,53,42,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 16:12:57-16:14:00,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.67,2.07,1:02,other,UTPL,default team,,R0374740984,42,34,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 16:18:22-16:20:49,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.18,3.82,2:27,other,UTPL,default team,,R0715124283,97,64,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 16:20:49-16:22:11,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.42,2.44,1:21,other,UTPL,default team,,R0775191924,64,48,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 16:22:11-16:23:57,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.34,4.14,1:45,other,UTPL,default team,,R0795214471,48,34,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-19 16:23:57-16:24:54,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.82,3.42,0:56,other,UTPL,default team,,R0835259565,34,27,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-20 06:34:54-06:42:19,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,17.51,7.4,7:25,other,UTPL,default team,,R1055507582,97,29,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-20 06:44:29-06:51:52,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,20.4,18.07,7:23,other,UTPL,default team,,R1255733052,96,24,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-20 06:54:33-07:02:08,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,19.56,14.76,7:35,other,UTPL,default team,,R1395890881,97,26,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-20 07:04:28-07:09:21,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,10.5,8.46,4:53,other,UTPL,default team,,R1496003616,100,47,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-20 07:09:22-07:13:59,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,9,8.85,4:37,other,UTPL,default team,,R1536048710,47,10,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-20 07:16:26-07:22:46,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,19.03,12.65,6:20,other,UTPL,default team,,R1636161445,100,33,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-20 07:41:19-07:46:06,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,12.36,9.26,4:47,other,UTPL,default team,,R1796341821,99,50,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-20 07:49:59-07:56:24,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,18.33,13.94,6:25,other,UTPL,default team,,R2056634932,100,39,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 06:35:01-06:37:08,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.44,1.54,2:07,other,UTPL,default team,,R2497130966,100,74,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 06:37:08-06:38:37,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.17,4.01,1:28,other,UTPL,default team,,R2517153513,74,57,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 06:38:37-06:40:13,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.42,1.94,1:35,other,UTPL,default team,,R2537176060,57,43,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 06:40:13-06:41:12,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.45,1.63,0:58,other,UTPL,default team,,R2577221154,43,36,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 06:45:13-06:47:14,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.96,3.12,2:01,other,UTPL,default team,,R2957649547,98,76,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 06:47:14-06:48:21,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.27,2.61,1:06,other,UTPL,default team,,R3017717188,76,65,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 06:48:21-06:49:10,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.71,2.64,0:48,other,UTPL,default team,,R3057762282,65,56,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 07:06:27-07:09:24,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.39,5.67,2:57,other,UTPL,default team,,R3378123034,99,63,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 07:09:24-07:10:30,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.8,3.75,1:05,other,UTPL,default team,,R3398145581,63,51,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 07:10:54-07:12:47,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.8,5.41,1:52,other,UTPL,default team,,R3458213222,47,30,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 07:12:47-07:14:09,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.32,5.33,1:21,other,UTPL,default team,,R3478235769,30,18,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 07:18:50-07:20:58,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.05,5.43,2:08,other,UTPL,default team,,R3938754350,100,71,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 07:21:21-07:22:15,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.05,7.06,0:53,other,UTPL,default team,,R4018844538,65,54,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 07:22:34-07:23:21,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.09,3.31,0:46,other,UTPL,default team,,R4138979820,50,42,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 07:23:43-07:24:46,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.31,3.46,1:02,other,UTPL,default team,,R4179024914,38,29,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 07:30:30-07:31:13,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.08,2.78,0:42,other,UTPL,default team,,R4479363119,80,72,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 07:31:42-07:32:39,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.08,4.66,0:56,other,UTPL,default team,,R4519408213,66,56,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-21 07:33:10-07:34:16,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.94,4.21,1:05,other,UTPL,default team,,R4559453307,51,43,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-22 07:10:57-07:18:30,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,21.66,19.19,7:33,other,UTPL,default team,,R4799723871,99,26,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-22 07:20:37-07:27:45,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,20.2,13.8,7:08,other,UTPL,default team,,R4899836606,100,29,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-22 07:29:53-07:36:30,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,21.76,16.81,6:37,other,UTPL,default team,,R5100062076,100,29,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-22 07:38:43-07:45:15,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,21.57,13.13,6:32,other,UTPL,default team,,R5180152264,100,33,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-22 07:47:22-07:54:50,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,22.7,18.56,7:28,other,UTPL,default team,,R5340332640,100,30,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-22 07:56:47-08:04:21,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,19.62,15.45,7:34,other,UTPL,default team,,R5520535563,100,26,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-23 05:48:57-05:55:21,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,17.08,8.06,6:24,other,UTPL,default team,,R5760806127,99,34,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-23 05:57:55-06:03:40,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,19.87,15.42,5:45,other,UTPL,default team,,R5840896315,100,40,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-23 06:06:21-06:12:28,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,19.75,15.58,6:07,other,UTPL,default team,,R6041121785,100,40,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-23 06:15:04-06:21:34,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,18.58,14.83,6:30,other,UTPL,default team,,R6081166879,100,41,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-23 06:23:56-06:26:46,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.92,4.39,2:50,other,UTPL,default team,,R6221324708,100,68,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-23 06:35:12-06:38:23,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.53,8.4,3:11,other,UTPL,default team,,R6481617819,63,37,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-23 06:50:48-06:54:55,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.72,4.83,4:07,other,UTPL,default team,,R6601753101,100,50,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-24 06:31:34-06:38:45,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,17.2,17.02,7:11,other,UTPL,default team,,R2204090148,96,26,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-24 06:41:46-06:48:26,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,18.94,15.96,6:40,other,UTPL,default team,,R2264157789,98,32,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-24 07:10:55-07:13:55,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.95,4.12,3:00,other,UTPL,default team,,R2384293071,100,60,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-24 07:13:55-07:15:56,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.26,4.66,2:00,other,UTPL,default team,,R2404315618,60,39,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-24 07:15:56-07:18:18,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.87,4.12,2:22,other,UTPL,default team,,R2424338165,39,23,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-24 07:21:20-07:24:08,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.37,7.71,2:48,other,UTPL,default team,,R2524450900,96,62,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-24 07:24:08-07:26:08,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.36,5.07,1:59,other,UTPL,default team,,R2564495994,62,42,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-24 07:26:08-07:27:07,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.97,3.01,0:58,other,UTPL,default team,,R2584518541,42,34,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-24 07:41:58-07:43:54,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.83,3.86,1:56,other,UTPL,default team,,R2704653823,97,70,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-24 07:44:20-07:45:57,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.83,5.36,1:37,other,UTPL,default team,,R2744698917,64,47,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-24 07:46:18-07:49:29,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.38,6,3:11,other,UTPL,default team,,R2804766558,44,22,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-24 07:53:10-07:54:48,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.12,3.65,1:37,other,UTPL,default team,,R3025014575,76,59,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-24 07:54:48-07:56:24,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.44,2.55,1:35,other,UTPL,default team,,R3045037122,59,46,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-24 07:56:24-07:58:45,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.29,2.6,2:20,other,UTPL,default team,,R3065059669,46,29,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-25 06:09:49-06:12:13,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.81,2.07,2:24,other,UTPL,default team,,R3465510609,98,68,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-25 06:12:13-06:13:47,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.18,2.76,1:33,other,UTPL,default team,,R3485533156,68,50,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-25 06:13:47-06:15:01,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.18,2.11,1:13,other,UTPL,default team,,R3505555703,50,38,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-25 06:15:01-06:16:08,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.21,2.28,1:06,other,UTPL,default team,,R3545600797,38,28,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-25 06:16:08-06:16:50,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.6,1.47,0:41,other,UTPL,default team,,R3565623344,28,21,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-25 06:24:49-06:25:33,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.08,3.69,0:43,other,UTPL,default team,,R3665736079,43,37,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-25 06:37:47-06:38:56,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.46,3.68,1:08,other,UTPL,default team,,R3745826267,88,72,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-25 06:39:16-06:40:32,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.18,5.25,1:15,other,UTPL,default team,,R3785871361,68,50,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-25 06:41:11-06:44:55,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.78,7.92,3:43,other,UTPL,default team,,R3825916455,42,14,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-25 06:47:04-06:49:00,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.48,2.83,1:56,other,UTPL,default team,,R3966074284,100,75,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-25 06:49:00-06:49:43,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.12,1.64,0:42,other,UTPL,default team,,R3986096831,75,66,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-25 07:02:47-07:05:21,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.07,2.92,2:34,other,UTPL,default team,,R4066187019,100,70,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-25 07:05:21-07:07:39,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.27,5.06,2:17,other,UTPL,default team,,R4086209566,70,50,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-25 07:07:39-07:08:28,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.32,2.23,0:48,other,UTPL,default team,,R4106232113,50,44,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
2024-09-26 06:34:22-06:40:45,"Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,18.42,15,6:23,other,UTPL,default team,,R4206344848,99,39,,MKAVI1 T40 RPU028B_SEP_2024_Automode__flight_record.csv
