latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
7.838313,125.14066,313.0,28800,Asia/Singapore,GMT+8

time,temperature_2m (°C),wind_speed_10m (km/h),wind_direction_10m (°),relative_humidity_2m (%),precipitation (mm)
2024-10-05T09:00,26.8,8.1,225,81,0.00
2024-10-05T10:00,27.9,10.8,218,76,0.00
2024-10-05T11:00,28.6,12.0,224,74,0.00
2024-10-05T12:00,29.4,13.4,219,70,0.00
2024-10-05T13:00,29.6,14.8,217,68,0.00
2024-10-05T14:00,29.3,15.3,218,66,0.00
2024-10-05T15:00,28.9,10.9,226,70,0.10
2024-10-05T16:00,27.6,11.8,231,75,0.00
2024-10-05T17:00,26.1,4.6,239,86,0.10
2024-10-05T18:00,25.6,3.2,128,87,0.00
2024-10-05T19:00,25.6,2.0,275,85,0.00
2024-10-05T20:00,24.4,3.8,265,92,0.10
2024-10-05T21:00,24.7,1.9,319,94,0.10
2024-10-05T22:00,24.7,2.0,297,93,0.00
2024-10-05T23:00,23.6,5.1,247,96,0.00
2024-10-06T00:00,23.3,5.2,243,94,0.00
2024-10-06T01:00,24.0,3.8,177,86,0.00
2024-10-06T02:00,23.7,1.4,23,87,0.00
2024-10-06T03:00,22.9,2.3,29,92,0.00
2024-10-06T04:00,22.3,1.4,113,94,0.00
2024-10-06T05:00,22.2,2.7,143,94,0.00
2024-10-06T06:00,23.1,3.7,141,90,0.00
2024-10-06T07:00,24.5,4.2,223,87,0.00
2024-10-06T08:00,25.7,9.1,219,84,0.00
2024-10-06T09:00,27.1,10.0,219,79,0.00
2024-10-06T10:00,27.9,12.3,214,75,0.00
2024-10-06T11:00,28.9,13.7,215,71,0.00
2024-10-06T12:00,29.6,13.4,224,68,0.10
2024-10-06T13:00,29.4,13.7,225,71,0.10
2024-10-06T14:00,29.8,12.0,226,70,0.10
2024-10-06T15:00,28.5,12.0,240,73,0.40
2024-10-06T16:00,27.9,8.7,223,77,0.10
2024-10-06T17:00,26.2,7.0,252,85,0.10
2024-10-06T18:00,25.1,3.5,24,91,0.00
2024-10-06T19:00,24.5,2.2,66,94,0.00
2024-10-06T20:00,24.3,1.3,34,96,0.00
2024-10-06T21:00,24.0,2.3,51,97,0.00
2024-10-06T22:00,23.4,3.5,35,97,0.00
2024-10-06T23:00,23.4,3.4,43,96,0.00
2024-10-07T00:00,23.2,3.6,49,95,0.00
2024-10-07T01:00,22.8,3.5,69,95,0.00
2024-10-07T02:00,22.9,2.5,60,94,0.00
2024-10-07T03:00,23.7,2.0,45,90,0.00
2024-10-07T04:00,23.5,1.5,36,92,0.00
2024-10-07T05:00,22.4,0.6,72,95,0.00
2024-10-07T06:00,23.3,1.0,68,92,0.00
2024-10-07T07:00,24.6,2.4,312,89,0.00
2024-10-07T08:00,25.8,4.2,239,84,0.00
2024-10-07T09:00,27.2,4.6,252,80,0.00
2024-10-07T10:00,28.3,7.3,234,76,0.10
2024-10-07T11:00,28.9,9.4,227,73,0.10
2024-10-07T12:00,29.4,10.7,220,70,0.00
2024-10-07T13:00,30.2,12.1,212,66,0.00
2024-10-07T14:00,30.3,12.0,220,64,0.00
2024-10-07T15:00,30.0,12.1,224,65,0.00
2024-10-07T16:00,29.4,12.1,226,68,0.00
2024-10-07T17:00,27.5,12.5,226,78,0.00
2024-10-07T18:00,26.5,7.1,207,82,0.00
2024-10-07T19:00,25.9,6.2,206,84,0.00
2024-10-07T20:00,25.0,4.6,198,89,0.00
2024-10-07T21:00,25.4,5.9,166,86,0.00
2024-10-07T22:00,25.1,4.8,158,85,0.00
2024-10-07T23:00,24.7,6.1,185,87,0.00
2024-10-08T00:00,24.0,6.3,215,89,0.00
2024-10-08T01:00,23.6,5.4,201,90,0.00
2024-10-08T02:00,23.7,4.5,185,89,0.00
2024-10-08T03:00,23.3,5.2,186,90,0.00
2024-10-08T04:00,23.5,4.3,185,89,0.00
2024-10-08T05:00,23.3,4.7,180,92,0.00
2024-10-08T06:00,24.2,3.1,180,86,0.00
2024-10-08T07:00,25.1,3.1,263,86,0.00
2024-10-08T08:00,26.1,4.1,268,84,0.00
2024-10-08T09:00,27.8,7.3,240,75,0.00
2024-10-08T10:00,28.7,8.9,225,72,0.00
2024-10-08T11:00,29.4,9.7,228,71,0.00
2024-10-08T12:00,29.8,10.1,221,70,0.00
2024-10-08T13:00,29.8,9.8,240,70,0.00
2024-10-08T14:00,29.2,8.4,169,73,0.20
2024-10-08T15:00,27.4,9.8,232,80,3.40
2024-10-08T16:00,25.7,5.0,182,86,3.90
2024-10-08T17:00,25.5,7.6,262,87,0.00
2024-10-08T18:00,24.9,2.8,225,91,0.10
2024-10-08T19:00,24.1,4.4,249,96,0.00
2024-10-08T20:00,23.8,2.3,198,97,0.00
2024-10-08T21:00,24.1,5.1,266,95,0.00
2024-10-08T22:00,23.7,1.5,126,97,0.00
2024-10-08T23:00,23.3,3.1,69,98,0.00
2024-10-09T00:00,23.8,1.0,68,96,0.00
2024-10-09T01:00,23.4,2.9,259,97,0.00
2024-10-09T02:00,23.1,1.8,101,98,0.00
2024-10-09T03:00,22.7,2.7,118,99,0.00
2024-10-09T04:00,22.4,4.1,157,98,0.00
2024-10-09T05:00,23.3,2.1,128,95,0.00
2024-10-09T06:00,23.2,1.9,49,96,0.00
2024-10-09T07:00,24.5,2.9,4,91,0.00
2024-10-09T08:00,26.0,3.9,344,85,0.00
2024-10-09T09:00,27.8,5.6,297,79,0.00
2024-10-09T10:00,27.8,4.5,270,83,0.00
2024-10-09T11:00,28.7,5.8,256,80,0.10
2024-10-09T12:00,29.6,6.9,245,74,0.10
2024-10-09T13:00,28.7,8.1,215,77,1.20
2024-10-09T14:00,28.8,5.7,169,74,0.00
2024-10-09T15:00,28.2,6.2,30,75,0.30
2024-10-09T16:00,26.2,3.0,256,83,2.90
2024-10-09T17:00,25.4,3.1,260,89,0.20
2024-10-09T18:00,25.1,1.2,39,91,0.00
2024-10-09T19:00,24.7,2.5,120,96,0.00
2024-10-09T20:00,25.1,0.5,135,92,0.00
2024-10-09T21:00,25.3,3.8,175,89,0.00
2024-10-09T22:00,24.7,3.1,180,92,0.00
2024-10-09T23:00,24.3,0.9,127,94,0.00
2024-10-10T00:00,23.8,1.3,106,94,0.00
2024-10-10T01:00,23.4,0.7,104,94,0.00
2024-10-10T02:00,24.1,3.0,65,90,0.00
2024-10-10T03:00,23.6,4.1,38,93,0.00
2024-10-10T04:00,23.4,2.2,85,94,0.00
2024-10-10T05:00,23.8,0.7,90,92,0.00
2024-10-10T06:00,23.9,2.6,51,94,0.00
2024-10-10T07:00,25.4,3.3,6,88,0.00
2024-10-10T08:00,26.6,3.8,315,86,0.00
2024-10-10T09:00,28.2,4.1,326,79,0.00
2024-10-10T10:00,29.3,4.0,300,73,0.10
2024-10-10T11:00,29.9,3.9,283,71,0.20
2024-10-10T12:00,30.4,5.3,282,71,0.10
2024-10-10T13:00,30.7,6.6,292,70,0.20
2024-10-10T14:00,27.9,12.7,231,78,12.20
2024-10-10T15:00,26.0,8.8,123,86,6.30
2024-10-10T16:00,25.8,4.9,213,84,1.20
2024-10-10T17:00,25.5,5.1,333,87,0.00
2024-10-10T18:00,24.7,2.9,4,94,0.00
2024-10-10T19:00,24.4,5.8,51,94,0.00
2024-10-10T20:00,24.0,3.1,59,95,0.00
2024-10-10T21:00,24.7,3.8,59,94,0.00
2024-10-10T22:00,24.8,2.2,104,92,0.40
2024-10-10T23:00,23.9,3.4,133,94,0.00
2024-10-11T00:00,24.4,2.7,152,88,0.00
2024-10-11T01:00,23.4,3.2,137,91,0.00
2024-10-11T02:00,23.8,2.9,150,87,0.00
2024-10-11T03:00,24.6,2.4,153,83,0.00
2024-10-11T04:00,24.2,0.0,270,85,0.00
2024-10-11T05:00,23.6,2.7,58,89,0.00
2024-10-11T06:00,23.5,2.6,56,93,0.00
2024-10-11T07:00,25.0,3.5,24,91,0.00
2024-10-11T08:00,26.3,3.1,324,87,0.00
2024-10-11T09:00,27.5,4.4,330,79,0.00
2024-10-11T10:00,28.8,4.2,320,75,0.10
2024-10-11T11:00,29.5,4.4,308,72,0.40
2024-10-11T12:00,30.1,4.7,274,72,0.10
2024-10-11T13:00,30.6,6.1,256,72,0.00
2024-10-11T14:00,30.1,6.7,270,74,0.20
2024-10-11T15:00,27.2,2.2,171,80,11.00
2024-10-11T16:00,26.7,0.3,225,79,2.80
2024-10-11T17:00,25.3,3.1,332,86,8.30
2024-10-11T18:00,24.3,7.0,12,92,1.70
2024-10-11T19:00,23.6,5.2,78,96,3.90
2024-10-11T20:00,24.1,2.2,5,93,0.50
2024-10-11T21:00,24.1,1.6,27,96,0.00
2024-10-11T22:00,23.8,2.7,352,98,0.10
2024-10-11T23:00,23.8,2.8,35,98,0.00
2024-10-12T00:00,23.8,1.0,68,98,0.10
2024-10-12T01:00,23.6,1.7,49,97,0.00
2024-10-12T02:00,23.4,2.2,42,97,0.00
2024-10-12T03:00,23.7,2.2,76,94,0.00
2024-10-12T04:00,23.8,1.0,121,93,0.00
2024-10-12T05:00,22.9,2.4,107,94,0.00
2024-10-12T06:00,23.9,0.2,90,92,0.00
2024-10-12T07:00,25.0,1.3,304,90,0.00
2024-10-12T08:00,26.2,3.2,297,87,0.00
2024-10-12T09:00,26.6,1.9,299,82,0.00
2024-10-12T10:00,27.9,5.3,282,78,0.00
2024-10-12T11:00,27.0,4.0,238,84,0.10
2024-10-12T12:00,28.6,3.1,230,79,0.30
2024-10-12T13:00,29.3,9.0,244,73,0.10
2024-10-12T14:00,27.3,7.7,210,78,8.70
2024-10-12T15:00,26.8,2.1,20,80,1.40
2024-10-12T16:00,25.1,3.6,279,89,1.70
2024-10-12T17:00,24.9,2.7,290,91,0.30
2024-10-12T18:00,24.6,1.8,281,93,0.30
2024-10-12T19:00,24.3,2.2,99,95,0.10
2024-10-12T20:00,23.7,2.9,60,96,0.00
2024-10-12T21:00,24.2,1.8,360,95,0.10
2024-10-12T22:00,24.0,1.9,17,97,0.00
2024-10-12T23:00,23.7,4.8,48,97,0.00
2024-10-13T00:00,23.4,4.4,58,98,0.00
2024-10-13T01:00,23.0,4.4,78,99,0.00
2024-10-13T02:00,22.5,4.0,82,100,0.00
2024-10-13T03:00,22.2,2.7,90,99,0.00
2024-10-13T04:00,22.1,2.3,90,99,0.00
2024-10-13T05:00,22.1,2.9,90,98,0.00
2024-10-13T06:00,22.6,3.8,79,96,0.00
2024-10-13T07:00,24.8,4.3,24,91,0.00
2024-10-13T08:00,26.2,4.9,6,87,0.00
2024-10-13T09:00,27.5,5.5,316,86,0.10
2024-10-13T10:00,28.4,6.1,302,83,0.10
2024-10-13T11:00,29.1,6.7,286,80,0.30
2024-10-13T12:00,29.5,6.0,287,78,0.50
2024-10-13T13:00,28.8,8.7,283,81,4.30
2024-10-13T14:00,26.8,5.6,339,84,20.80
2024-10-13T15:00,25.4,10.4,88,88,5.20
2024-10-13T16:00,26.1,4.9,80,86,0.90
2024-10-13T17:00,26.1,1.4,320,88,0.00
2024-10-13T18:00,25.0,3.2,360,92,0.00
2024-10-13T19:00,24.4,3.2,87,95,0.30
2024-10-13T20:00,24.3,2.9,60,96,0.00
2024-10-13T21:00,24.7,2.3,86,89,0.00
2024-10-13T22:00,24.5,2.5,82,89,0.00
2024-10-13T23:00,24.1,2.9,86,90,0.00
2024-10-14T00:00,24.0,2.7,86,89,0.00
2024-10-14T01:00,23.9,2.0,90,90,0.30
2024-10-14T02:00,23.2,4.6,132,94,2.80
2024-10-14T03:00,23.6,0.4,90,93,0.50
2024-10-14T04:00,23.2,1.9,68,95,0.10
2024-10-14T05:00,23.0,2.2,95,93,0.00
2024-10-14T06:00,23.6,3.4,84,92,0.00
2024-10-14T07:00,25.1,4.1,13,88,0.00
2024-10-14T08:00,26.5,5.1,354,84,0.00
2024-10-14T09:00,27.9,5.8,324,86,0.20
2024-10-14T10:00,28.5,8.2,311,81,0.30
2024-10-14T11:00,28.6,7.5,300,81,0.80
2024-10-14T12:00,26.9,4.6,231,88,4.80
2024-10-14T13:00,25.8,9.0,116,85,4.80
2024-10-14T14:00,26.5,5.3,204,83,4.30
2024-10-14T15:00,27.4,3.5,249,80,0.60
2024-10-14T16:00,27.1,4.3,204,81,0.40
2024-10-14T17:00,26.4,3.8,41,85,0.20
2024-10-14T18:00,24.5,10.7,48,90,1.80
2024-10-14T19:00,24.4,5.2,41,92,0.90
2024-10-14T20:00,24.1,3.2,357,95,0.20
2024-10-14T21:00,24.0,5.2,20,94,0.10
2024-10-14T22:00,23.8,3.3,49,94,0.20
2024-10-14T23:00,23.2,0.6,18,96,0.40
2024-10-15T00:00,23.1,5.3,80,96,0.20
2024-10-15T01:00,23.2,1.1,99,97,0.10
2024-10-15T02:00,22.9,0.7,90,97,0.10
2024-10-15T03:00,22.9,2.0,90,95,0.00
2024-10-15T04:00,22.0,4.2,108,95,0.00
2024-10-15T05:00,23.3,1.6,90,87,0.00
2024-10-15T06:00,23.6,0.6,72,89,0.00
2024-10-15T07:00,25.0,2.3,342,84,0.00
2024-10-15T08:00,26.0,3.7,325,85,0.00
2024-10-15T09:00,26.9,6.7,216,79,0.00
2024-10-15T10:00,28.1,6.5,240,74,0.00
2024-10-15T11:00,28.6,7.4,256,73,0.00
2024-10-15T12:00,28.7,9.2,242,76,0.00
2024-10-15T13:00,28.3,9.0,170,78,0.00
2024-10-15T14:00,27.7,6.8,140,75,0.10
2024-10-15T15:00,27.9,6.3,97,71,0.30
2024-10-15T16:00,26.8,1.5,263,77,0.40
2024-10-15T17:00,26.0,3.1,121,82,0.40
2024-10-15T18:00,25.2,3.5,12,88,1.40
2024-10-15T19:00,24.5,5.1,6,92,0.20
2024-10-15T20:00,24.0,2.3,32,94,0.10
2024-10-15T21:00,23.7,1.5,69,96,0.50
2024-10-15T22:00,23.9,4.3,73,95,0.40
2024-10-15T23:00,23.4,7.3,7,96,0.40
2024-10-16T00:00,22.9,7.0,44,96,0.10
2024-10-16T01:00,22.7,5.1,72,95,0.00
2024-10-16T02:00,22.4,5.2,84,96,0.00
2024-10-16T03:00,21.9,2.7,86,98,0.00
2024-10-16T04:00,21.8,2.0,95,95,0.00
2024-10-16T05:00,21.7,1.8,101,94,0.00
2024-10-16T06:00,22.6,1.7,103,90,0.00
2024-10-16T07:00,24.8,2.2,360,86,0.00
2024-10-16T08:00,26.1,2.8,310,82,0.00
2024-10-16T09:00,27.2,3.3,279,79,0.00
2024-10-16T10:00,28.3,4.0,265,76,0.00
2024-10-16T11:00,29.1,5.8,265,75,0.00
2024-10-16T12:00,28.1,6.8,248,76,1.10
2024-10-16T13:00,28.7,6.3,180,73,1.90
2024-10-16T14:00,28.4,4.9,272,76,0.50
2024-10-16T15:00,26.0,11.3,1,87,0.80
2024-10-16T16:00,25.6,7.9,91,86,0.20
2024-10-16T17:00,25.2,5.6,158,87,0.00
2024-10-16T18:00,25.2,1.8,204,85,0.00
2024-10-16T19:00,24.4,2.2,215,93,0.00
2024-10-16T20:00,24.4,1.8,45,91,0.00
2024-10-16T21:00,24.8,2.9,187,91,0.00
2024-10-16T22:00,24.7,2.2,256,88,0.10
2024-10-16T23:00,24.4,0.8,153,91,0.00
2024-10-17T00:00,23.1,3.4,87,96,0.00
2024-10-17T01:00,23.2,2.9,90,96,0.00
2024-10-17T02:00,22.7,3.6,70,96,0.00
2024-10-17T03:00,22.3,1.3,90,98,0.00
2024-10-17T04:00,22.1,0.7,104,99,0.00
2024-10-17T05:00,21.8,2.3,108,99,0.00
2024-10-17T06:00,22.1,1.8,90,98,0.00
2024-10-17T07:00,24.5,3.2,3,92,0.00
2024-10-17T08:00,25.9,4.4,261,85,0.00
2024-10-17T09:00,27.4,4.2,280,76,0.10
2024-10-17T10:00,28.2,4.3,248,73,0.10
2024-10-17T11:00,28.9,5.1,225,70,0.20
2024-10-17T12:00,29.4,6.2,226,68,0.30
2024-10-17T13:00,29.8,4.7,252,67,0.10
2024-10-17T14:00,30.0,5.8,254,66,0.20
2024-10-17T15:00,28.0,9.2,276,78,0.80
2024-10-17T16:00,26.1,6.6,206,81,1.30
2024-10-17T17:00,25.0,9.0,237,86,0.30
2024-10-17T18:00,23.9,3.6,225,94,0.50
2024-10-17T19:00,23.8,4.8,149,94,0.00
2024-10-17T20:00,23.7,3.2,137,95,0.00
2024-10-17T21:00,24.0,2.4,222,93,0.00
2024-10-17T22:00,23.5,2.4,153,96,0.00
2024-10-17T23:00,23.5,0.9,101,96,0.00
2024-10-18T00:00,23.4,0.5,90,96,0.00
2024-10-18T01:00,23.9,1.8,90,91,0.00
2024-10-18T02:00,23.7,0.7,76,91,0.00
2024-10-18T03:00,23.6,1.7,49,91,0.00
2024-10-18T04:00,23.7,1.3,90,90,0.00
2024-10-18T05:00,23.7,1.0,135,89,0.00
2024-10-18T06:00,23.7,1.7,72,90,0.00
2024-10-18T07:00,24.9,2.0,315,88,0.00
2024-10-18T08:00,26.1,3.4,317,84,0.00
2024-10-18T09:00,27.8,5.7,347,78,0.00
2024-10-18T10:00,29.0,6.3,345,72,0.10
2024-10-18T11:00,30.0,6.2,348,66,0.10
2024-10-18T12:00,30.4,5.0,334,63,0.10
2024-10-18T13:00,30.6,3.8,259,61,0.10
2024-10-18T14:00,30.1,4.4,240,64,0.00
2024-10-18T15:00,28.3,11.5,219,77,0.50
2024-10-18T16:00,26.3,11.8,201,86,0.60
2024-10-18T17:00,25.6,8.6,234,90,0.00
2024-10-18T18:00,24.7,6.1,177,92,1.40
2024-10-18T19:00,25.1,1.5,135,91,0.30
2024-10-18T20:00,24.3,5.5,243,95,1.20
2024-10-18T21:00,23.6,3.8,259,98,2.10
2024-10-18T22:00,23.6,2.2,265,97,0.20
2024-10-18T23:00,23.5,4.6,228,98,0.00
2024-10-19T00:00,23.3,3.7,223,99,0.00
2024-10-19T01:00,23.3,3.9,156,97,0.00
2024-10-19T02:00,23.1,2.6,65,98,0.00
2024-10-19T03:00,22.6,2.7,28,99,0.00
2024-10-19T04:00,22.8,1.3,34,99,0.00
2024-10-19T05:00,22.4,3.2,109,100,0.00
2024-10-19T06:00,22.8,4.5,104,97,0.00
2024-10-19T07:00,24.4,3.1,225,90,0.00
2024-10-19T08:00,26.0,6.4,220,83,0.00
2024-10-19T09:00,27.1,7.3,242,81,0.00
2024-10-19T10:00,28.0,10.1,223,76,0.00
2024-10-19T11:00,28.5,10.5,211,76,0.00
2024-10-19T12:00,28.9,11.4,209,75,0.00
2024-10-19T13:00,29.3,12.5,216,75,0.00
2024-10-19T14:00,28.7,10.5,211,75,1.50
2024-10-19T15:00,26.0,13.0,250,89,0.40
2024-10-19T16:00,24.6,6.9,247,93,3.50
2024-10-19T17:00,24.2,5.5,19,95,4.00
2024-10-19T18:00,24.6,0.9,270,93,0.10
2024-10-19T19:00,23.7,3.2,308,98,0.00
2024-10-19T20:00,23.8,3.1,173,97,0.00
2024-10-19T21:00,24.3,1.7,229,96,0.10
2024-10-19T22:00,23.8,4.0,262,98,0.20
2024-10-19T23:00,23.4,2.3,337,99,1.70
2024-10-20T00:00,23.2,3.8,352,99,0.10
2024-10-20T01:00,22.7,1.6,27,99,0.00
2024-10-20T02:00,23.2,3.0,218,98,0.00
2024-10-20T03:00,22.8,2.2,256,99,0.00
2024-10-20T04:00,23.0,3.5,285,100,0.00
2024-10-20T05:00,23.1,4.0,231,99,0.00
2024-10-20T06:00,23.3,5.4,274,100,0.00
2024-10-20T07:00,24.0,5.2,250,96,0.10
2024-10-20T08:00,25.3,7.6,243,87,0.10
2024-10-20T09:00,26.2,10.5,229,83,0.00
2024-10-20T10:00,27.1,9.8,226,79,0.00
2024-10-20T11:00,28.3,9.1,236,75,0.00
2024-10-20T12:00,28.1,12.7,257,80,0.80
2024-10-20T13:00,27.7,2.4,283,86,1.60
2024-10-20T14:00,25.9,4.4,199,93,3.00
2024-10-20T15:00,25.4,8.5,252,87,3.20
2024-10-20T16:00,24.9,5.9,247,93,1.60
2024-10-20T17:00,24.8,7.2,219,94,0.20
2024-10-20T18:00,24.1,7.3,259,95,0.80
2024-10-20T19:00,24.1,7.2,217,96,0.20
2024-10-20T20:00,24.2,6.6,241,96,0.20
2024-10-20T21:00,24.2,12.5,195,92,0.10
2024-10-20T22:00,24.0,11.2,191,92,0.00
2024-10-20T23:00,23.8,9.9,195,92,0.00
2024-10-21T00:00,23.6,11.1,203,94,0.00
2024-10-21T01:00,23.4,14.2,198,96,0.00
2024-10-21T02:00,23.2,13.8,192,98,0.00
2024-10-21T03:00,23.1,12.1,186,97,0.00
2024-10-21T04:00,23.2,14.4,192,96,0.00
2024-10-21T05:00,23.1,14.4,192,98,0.00
2024-10-21T06:00,23.3,13.1,189,97,0.00
2024-10-21T07:00,23.7,13.1,189,92,0.00
2024-10-21T08:00,24.6,15.1,198,89,0.00
2024-10-21T09:00,25.6,9.2,213,85,0.00
2024-10-21T10:00,26.1,12.1,218,83,0.00
2024-10-21T11:00,27.0,12.0,224,81,0.10
2024-10-21T12:00,27.6,14.3,219,80,0.00
2024-10-21T13:00,26.8,16.8,206,83,0.20
2024-10-21T14:00,25.8,17.8,218,87,0.10
2024-10-21T15:00,25.3,13.5,211,90,0.20
2024-10-21T16:00,25.4,15.5,208,88,0.20
2024-10-21T17:00,24.2,16.4,213,91,1.50
2024-10-21T18:00,23.8,16.8,211,97,0.50
2024-10-21T19:00,23.4,18.3,197,97,1.40
2024-10-21T20:00,23.2,16.2,193,97,0.60
2024-10-21T21:00,23.4,16.6,190,96,0.20
2024-10-21T22:00,23.5,19.4,193,97,0.30
2024-10-21T23:00,23.5,20.3,190,96,0.30
2024-10-22T00:00,23.3,20.6,192,96,0.10
2024-10-22T01:00,23.1,21.0,189,97,0.10
2024-10-22T02:00,23.2,23.3,192,97,0.10
2024-10-22T03:00,22.9,24.0,194,99,0.10
2024-10-22T04:00,23.1,23.7,194,98,0.20
2024-10-22T05:00,22.8,25.1,198,99,0.20
2024-10-22T06:00,22.7,22.3,199,99,2.60
2024-10-22T07:00,23.4,26.7,196,96,0.20
2024-10-22T08:00,24.2,28.6,199,92,0.30
2024-10-22T09:00,24.2,30.3,205,90,0.30
2024-10-22T10:00,24.3,30.4,207,91,0.50
2024-10-22T11:00,25.4,28.0,211,90,0.50
2024-10-22T12:00,25.4,31.8,207,89,0.50
2024-10-22T13:00,25.8,30.0,206,87,0.40
2024-10-22T14:00,25.6,31.3,205,90,0.30
2024-10-22T15:00,25.2,30.3,202,90,0.20
2024-10-22T16:00,24.6,31.4,202,92,0.10
2024-10-22T17:00,24.2,30.3,203,90,0.00
2024-10-22T18:00,23.8,28.9,201,91,0.00
2024-10-22T19:00,23.7,27.5,203,92,0.00
2024-10-22T20:00,23.6,27.2,202,94,0.00
2024-10-22T21:00,23.7,25.1,197,88,0.00
2024-10-22T22:00,23.6,25.1,196,90,0.00
2024-10-22T23:00,23.6,25.8,194,91,0.00
2024-10-23T00:00,23.5,25.5,195,92,0.00
2024-10-23T01:00,23.5,27.6,197,92,0.00
2024-10-23T02:00,23.4,28.0,201,93,0.00
2024-10-23T03:00,23.1,26.0,198,95,0.00
2024-10-23T04:00,23.0,25.8,198,95,0.10
2024-10-23T05:00,22.7,25.7,199,93,0.10
2024-10-23T06:00,22.7,26.0,201,95,0.20
2024-10-23T07:00,23.1,29.2,202,95,0.10
2024-10-23T08:00,24.0,31.1,203,91,0.30
2024-10-23T09:00,25.0,31.1,208,89,0.20
2024-10-23T10:00,25.9,26.5,203,89,0.60
2024-10-23T11:00,27.4,34.5,209,82,0.30
2024-10-23T12:00,26.7,33.8,209,82,0.30
2024-10-23T13:00,27.2,31.9,211,79,0.20
2024-10-23T14:00,26.8,31.6,212,79,0.20
2024-10-23T15:00,26.3,31.2,211,84,0.10
2024-10-23T16:00,26.0,27.1,208,85,0.00
2024-10-23T17:00,25.1,31.0,210,87,0.00
2024-10-23T18:00,24.8,27.5,206,87,0.00
2024-10-23T19:00,24.5,25.0,202,89,0.00
2024-10-23T20:00,24.2,23.3,197,92,0.00
2024-10-23T21:00,24.8,24.8,192,88,0.00
2024-10-23T22:00,23.9,23.6,191,89,0.00
2024-10-23T23:00,23.5,22.2,191,90,0.00
2024-10-24T00:00,23.5,19.8,194,91,0.00
2024-10-24T01:00,23.1,19.0,193,93,0.00
2024-10-24T02:00,22.9,15.9,186,94,0.00
2024-10-24T03:00,22.9,16.2,193,94,0.00
2024-10-24T04:00,22.9,16.1,193,94,0.00
2024-10-24T05:00,23.0,17.0,197,94,0.10
2024-10-24T06:00,22.8,20.3,199,95,0.10
2024-10-24T07:00,23.4,21.3,200,93,0.00
2024-10-24T08:00,24.4,25.4,205,90,0.10
2024-10-24T09:00,25.1,22.5,206,90,0.60
2024-10-24T10:00,27.0,28.8,206,83,0.10
2024-10-24T11:00,27.7,28.0,210,78,0.10
2024-10-24T12:00,27.8,28.2,211,77,0.10
2024-10-24T13:00,28.0,29.1,216,78,0.10
2024-10-24T14:00,27.9,28.2,217,76,0.10
2024-10-24T15:00,27.1,26.1,212,79,0.00
2024-10-24T16:00,26.5,22.0,193,83,0.00
2024-10-24T17:00,26.0,21.9,202,84,0.00
2024-10-24T18:00,25.2,21.4,202,87,0.00
2024-10-24T19:00,24.8,21.0,198,88,0.00
2024-10-24T20:00,24.6,18.0,194,89,0.00
2024-10-24T21:00,24.5,18.0,196,91,0.00
2024-10-24T22:00,24.5,16.8,195,90,0.00
2024-10-24T23:00,24.3,16.7,199,91,0.00
2024-10-25T00:00,24.0,17.1,200,91,0.00
2024-10-25T01:00,23.9,16.4,199,92,0.00
2024-10-25T02:00,23.7,15.8,194,93,0.00
2024-10-25T03:00,23.6,14.7,198,93,0.00
2024-10-25T04:00,23.5,13.1,203,93,0.00
2024-10-25T05:00,23.4,13.1,205,94,0.00
2024-10-25T06:00,23.7,12.4,208,93,0.00
2024-10-25T07:00,24.7,12.6,216,91,0.00
2024-10-25T08:00,25.8,17.9,214,85,0.00
2024-10-25T09:00,26.9,20.7,213,82,0.10
2024-10-25T10:00,27.7,25.7,213,77,0.20
2024-10-25T11:00,28.4,26.6,214,76,0.10
2024-10-25T12:00,29.1,25.7,211,72,0.00
2024-10-25T13:00,29.0,24.4,211,72,0.00
2024-10-25T14:00,29.0,24.5,208,68,0.00
2024-10-25T15:00,27.3,23.1,198,77,0.00
2024-10-25T16:00,26.7,20.2,196,81,0.00
2024-10-25T17:00,26.0,17.1,195,83,0.10
2024-10-25T18:00,25.4,16.9,203,87,0.10
2024-10-25T19:00,25.2,17.4,200,88,0.10
2024-10-25T20:00,24.4,15.9,195,90,0.10
2024-10-25T21:00,23.6,11.8,191,91,0.30
2024-10-25T22:00,23.3,7.3,203,93,0.30
2024-10-25T23:00,22.9,10.0,197,95,0.40
2024-10-26T00:00,22.7,8.3,202,95,0.50
2024-10-26T01:00,22.5,7.8,202,96,0.50
2024-10-26T02:00,22.3,5.0,201,96,0.10
2024-10-26T03:00,22.3,5.6,222,96,0.00
2024-10-26T04:00,22.3,5.7,229,97,0.00
2024-10-26T05:00,22.3,6.4,218,98,0.00
2024-10-26T06:00,22.4,7.6,223,98,0.00
2024-10-26T07:00,23.1,8.5,209,94,0.00
2024-10-26T08:00,23.8,9.1,212,92,0.00
2024-10-26T09:00,25.3,6.8,217,87,0.00
2024-10-26T10:00,25.7,8.7,212,84,0.00
2024-10-26T11:00,26.7,13.0,215,80,0.00
2024-10-26T12:00,27.3,13.9,219,79,0.00
2024-10-26T13:00,27.7,11.5,215,78,0.00
2024-10-26T14:00,26.5,14.1,235,84,0.40
2024-10-26T15:00,25.5,12.5,207,87,0.00
2024-10-26T16:00,25.7,9.0,213,87,0.00
2024-10-26T17:00,25.2,6.8,217,90,0.00
